fold_id,test_year,endpoint_id,endpoint_label,variant_id,selected_rounds,N,accuracy,multiclass_log_loss,multiclass_brier,macro_AUROC,macro_AUPRC,events,prevalence,AUROC,AUPRC,Brier,log_loss,calibration_intercept,calibration_slope
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,1369,151874,0.665294915522078,0.702859160345121,0.430080657401739,0.820891920036303,0.661899601534962,,,,,,,,
TEST_2024,2024,icu_trajectory_final,ICU trajectory,NO_PMHX,1311,151874,0.666150888236301,0.688570956871739,0.423827813324762,0.826749187933806,0.670942960097275,,,,,,,,
TEST_2024,2024,icu_trajectory_final,ICU trajectory,CORE_NEURO,928,151874,0.65653765621502,0.717905674813608,0.438447030495462,0.811547488601281,0.648245984051971,,,,,,,,
TEST_2024,2024,icu_trajectory_final,ICU trajectory,CORE_NEURO_PLUS_RESP,905,151874,0.657742602420428,0.714557711949892,0.436755582477269,0.813343124703568,0.650634417965698,,,,,,,,
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,FULL_REFERENCE,1089,151874,0.873915219194859,0.341034949005355,0.183941439560701,0.920444996354886,0.70014513186373,,,,,,,,
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_RESP_ASSISTANCE,990,151874,0.873776946679484,0.34152987992722,0.18421070122161,0.920277171116279,0.699799749273276,,,,,,,,
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_RESP_SUPPORT,1088,151874,0.873724271435532,0.342891813339394,0.184784574524617,0.919603322181917,0.698924452720158,,,,,,,,
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_GCS_AIRWAY_QUALIFIERS,1021,151874,0.87373744024652,0.342079207360762,0.184510459991729,0.920092796613582,0.69913962474102,,,,,,,,
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_AIRWAY_PROXY_SET,1034,151874,0.872986818020201,0.344853770692943,0.185888987195001,0.918859732794294,0.696580615726078,,,,,,,,
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_HELMET,1029,151874,0.873961310033317,0.341122633583235,0.183980061177083,0.920419644109877,0.700138214353776,,,,,,,,
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_MECHANISM_HELMET,1033,151874,0.873460895215771,0.342703168331771,0.184791002179613,0.919550188646543,0.697715026978562,,,,,,,,
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,999,151874,0.872993402425695,0.348980063371077,0.187010098373112,0.914597830284094,0.69179646844446,,,,,,,,
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,NO_PMHX,1016,151874,0.873934972411341,0.34326902284579,0.18479797914085,0.918718231941154,0.698757367694644,,,,,,,,
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO,793,151874,0.870083095197335,0.360379694356154,0.192209612263215,0.907397243420234,0.679453351564375,,,,,,,,
TEST_2024,2024,ventilation_trajectory_final,Mechanical ventilation trajectory,CORE_NEURO_PLUS_RESP,735,151874,0.871202444131319,0.356324110400052,0.190365045384947,0.909710336527775,0.682710049221418,,,,,,,,
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,FULL_REFERENCE,1452,151686,0.744208430573685,0.585014800048401,0.351175809811596,0.812052038356223,0.552030340221893,,,,,,,,
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_RESP_ASSISTANCE,1362,151686,0.744294133934575,0.585172226401178,0.351243475370876,0.811890421298912,0.552073132636997,,,,,,,,
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_RESP_SUPPORT,1378,151686,0.743786506335456,0.586341692717074,0.352035986413442,0.810891726657091,0.550463981131169,,,,,,,,
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_GCS_AIRWAY_QUALIFIERS,1279,151686,0.744247985971019,0.585504832157682,0.351432057174514,0.811668112095346,0.551353515686324,,,,,,,,
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_AIRWAY_PROXY_SET,1303,151686,0.743905172527458,0.586764591862641,0.352250914256885,0.810576261858135,0.550135128596801,,,,,,,,
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_HELMET,1281,151686,0.744274356235908,0.585373944375549,0.351349486466234,0.811662274808444,0.552003174652556,,,,,,,,
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_MECHANISM_HELMET,1087,151686,0.743878802262569,0.587777947194037,0.352635348428078,0.809710189154192,0.549762241837517,,,,,,,,
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_NONCRANIAL_INJURY_PHENOTYPES,1087,151686,0.735908389699775,0.610291339913593,0.366353632319502,0.788786358430394,0.530667098090251,,,,,,,,
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,NO_PMHX,1086,151686,0.743905172527458,0.589970301206289,0.354074897946775,0.807210848021484,0.548919200196894,,,,,,,,
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,CORE_NEURO,765,151686,0.730397004337909,0.625330199510959,0.375792976241198,0.772946719686798,0.516754862504915,,,,,,,,
TEST_2024,2024,hlos_trajectory_final,Hospital LOS trajectory,CORE_NEURO_PLUS_RESP,787,151686,0.732031960761046,0.622682850318826,0.373946510615679,0.776039317577942,0.519482395599379,,,,,,,,
TEST_2024,2024,icp_pressure_monitor_final,Invasive ICP monitoring,FULL_REFERENCE,569,151874,,,,,,5608,0.0369253460105087,0.925064850312875,0.342376125182049,0.0282867650019945,0.101444777756559,-0.147294482566146,1.00740659603395
TEST_2024,2024,icp_pressure_monitor_final,Invasive ICP monitoring,NO_RESP_ASSISTANCE,546,151874,,,,,,5608,0.0369253460105087,0.924793762397171,0.340965468281501,0.0283033085654983,0.101564216294502,-0.147675840421154,1.00825448330319
TEST_2024,2024,icp_pressure_monitor_final,Invasive ICP monitoring,NO_RESP_SUPPORT,632,151874,,,,,,5608,0.0369253460105087,0.924888646977436,0.339684297147295,0.0283166792307362,0.101549864893886,-0.148078607302184,1.00589373456191
TEST_2024,2024,icp_pressure_monitor_final,Invasive ICP monitoring,NO_GCS_AIRWAY_QUALIFIERS,541,151874,,,,,,5608,0.0369253460105087,0.924718748352351,0.340946000571231,0.0283042586624402,0.101555084516179,-0.146988620754694,1.00757575678095
TEST_2024,2024,icp_pressure_monitor_final,Invasive ICP monitoring,NO_AIRWAY_PROXY_SET,557,151874,,,,,,5608,0.0369253460105087,0.92482799728527,0.340177732249173,0.0282962501896558,0.101516864331382,-0.147567367627328,1.01049370330522
TEST_2024,2024,icp_pressure_monitor_final,Invasive ICP monitoring,NO_HELMET,545,151874,,,,,,5608,0.0369253460105087,0.924928302709505,0.341599934839449,0.0282875664042002,0.101481986792804,-0.145000895188555,1.00842452811173
TEST_2024,2024,icp_pressure_monitor_final,Invasive ICP monitoring,NO_MECHANISM_HELMET,558,151874,,,,,,5608,0.0369253460105087,0.923994538105618,0.33639538628784,0.0284124956917129,0.101993561168939,-0.148188881267372,1.00750275844929
TEST_2024,2024,icp_pressure_monitor_final,Invasive ICP monitoring,NO_NONCRANIAL_INJURY_PHENOTYPES,543,151874,,,,,,5608,0.0369253460105087,0.924528022177873,0.34142930388731,0.0282890524134246,0.101566364429397,-0.143323733675732,1.01063905430739
TEST_2024,2024,icp_pressure_monitor_final,Invasive ICP monitoring,NO_PMHX,490,151874,,,,,,5608,0.0369253460105087,0.924704629044034,0.340418418697147,0.028310451854518,0.101645723576784,-0.149251382171041,1.00905720476922
TEST_2024,2024,icp_pressure_monitor_final,Invasive ICP monitoring,CORE_NEURO,417,151874,,,,,,5608,0.0369253460105087,0.921693345647222,0.327940834748536,0.0286210073870195,0.102985546331588,-0.140513326903705,1.01923006876595
TEST_2024,2024,icp_pressure_monitor_final,Invasive ICP monitoring,CORE_NEURO_PLUS_RESP,536,151874,,,,,,5608,0.0369253460105087,0.922064350085952,0.330302339763718,0.0285917312354072,0.102799002485306,-0.141321635268316,1.01335910345975
TEST_2024,2024,craniotomy_craniectomy_final,Craniotomy/craniectomy,FULL_REFERENCE,645,151874,,,,,,7211,0.0474801480174355,0.893899442223656,0.319091188114502,0.0374300435653835,0.134157670903471,-0.00686096129599231,1.0427463457453
TEST_2024,2024,craniotomy_craniectomy_final,Craniotomy/craniectomy,NO_RESP_ASSISTANCE,646,151874,,,,,,7211,0.0474801480174355,0.893991733481391,0.319039660986719,0.0374191287543733,0.134111878695114,-0.00686396737527277,1.04451397760194
TEST_2024,2024,craniotomy_craniectomy_final,Craniotomy/craniectomy,NO_RESP_SUPPORT,783,151874,,,,,,7211,0.0474801480174355,0.893978401456806,0.319430782882746,0.0374042192763669,0.134073373860027,-0.0074485612629109,1.03627636504605
TEST_2024,2024,craniotomy_craniectomy_final,Craniotomy/craniectomy,NO_GCS_AIRWAY_QUALIFIERS,712,151874,,,,,,7211,0.0474801480174355,0.893939792507952,0.31848499186062,0.0374479266377811,0.134176485516448,-0.00719546860178257,1.04061442162563
TEST_2024,2024,craniotomy_craniectomy_final,Craniotomy/craniectomy,NO_AIRWAY_PROXY_SET,769,151874,,,,,,7211,0.0474801480174355,0.893785418064294,0.318765746674953,0.0374302362666409,0.134148277358472,-0.00728184349558404,1.03564053923011
TEST_2024,2024,craniotomy_craniectomy_final,Craniotomy/craniectomy,NO_HELMET,724,151874,,,,,,7211,0.0474801480174355,0.893967526857712,0.319001992892236,0.0374223311073591,0.134107619234836,-0.00666206372523514,1.03984486136066
TEST_2024,2024,craniotomy_craniectomy_final,Craniotomy/craniectomy,NO_MECHANISM_HELMET,464,151874,,,,,,7211,0.0474801480174355,0.890382398538023,0.312010590974055,0.0376692324605105,0.135458847324435,-0.00947815860705452,1.05330658391751
TEST_2024,2024,craniotomy_craniectomy_final,Craniotomy/craniectomy,NO_NONCRANIAL_INJURY_PHENOTYPES,751,151874,,,,,,7211,0.0474801480174355,0.892900016814504,0.316570091030481,0.0374967538170721,0.134478765361173,-0.0109469428775003,1.03841395822268
TEST_2024,2024,craniotomy_craniectomy_final,Craniotomy/craniectomy,NO_PMHX,628,151874,,,,,,7211,0.0474801480174355,0.892573582324343,0.317798888845579,0.0374940899168961,0.134582975718358,-0.00755471804975312,1.04580484196861
TEST_2024,2024,craniotomy_craniectomy_final,Craniotomy/craniectomy,CORE_NEURO,469,151874,,,,,,7211,0.0474801480174355,0.885670576818386,0.304645897376236,0.0379182396216128,0.136932050432714,-0.0153875875049763,1.05064700735836
TEST_2024,2024,craniotomy_craniectomy_final,Craniotomy/craniectomy,CORE_NEURO_PLUS_RESP,533,151874,,,,,,7211,0.0474801480174355,0.885800594134834,0.306175213731887,0.0378895117407752,0.136847732449851,-0.0145838720404159,1.0474577551112
